order_item_id,order_id,product_id,quantity,price
2031,1808,3,2,14.92
2032,1214,7,2,984.08
2033,1214,17,1,6.1
2034,1214,40,4,345.76
2035,1214,13,2,316.64
2036,1259,53,3,1271.01
2037,1259,51,1,343.03
2038,1259,13,4,633.28
2039,1259,46,1,490.36
2040,2087,50,4,344.16
2041,1787,43,4,713.6
2042,1787,38,1,368.32
2043,1787,33,5,890.25
2044,1787,9,1,59.68
2045,2032,54,5,690.95
2046,2032,38,2,736.64
2047,2032,31,5,312.1
2048,2032,60,2,968.1
2049,1267,7,5,2460.2
2050,1267,25,5,2310.25
2051,1943,33,4,712.2
2052,1943,57,5,1856.6
2053,1943,25,2,924.1
2054,1682,26,4,1101.88
2055,1682,22,2,469.6
2056,1682,19,2,227.36
2057,1372,39,5,430.65
2058,1372,45,3,395.94
2059,1372,57,5,1856.6
2060,1372,48,3,849.3
2061,1861,13,5,791.6
2062,1861,14,3,127.86
2063,1918,59,2,302.96
2064,1918,44,5,2384.3
2065,1918,9,5,298.4
2066,1993,46,3,1471.08
2067,1993,8,5,885.9
2068,1993,49,4,1588.48
2069,1163,44,5,2384.3
2070,1163,48,3,849.3
2071,1163,58,4,1750.6
2072,1163,54,1,138.19
2073,1553,2,4,251.68
2074,1577,4,1,383.67
2075,1577,43,2,356.8
2076,1196,49,3,1191.36
2077,1196,51,3,1029.09
2078,1196,11,2,595.32
2079,1070,45,3,395.94
2080,1180,49,1,397.12
2081,1180,35,3,51.57
2082,1570,7,5,2460.2
2083,1570,40,2,172.88
2084,1570,56,5,1140.8
2085,1570,44,4,1907.44
2086,1687,33,3,534.15
2087,1687,51,1,343.03
2088,2088,25,3,1386.15
2089,2088,27,5,2138.0
2090,2088,51,1,343.03
2091,2088,44,1,476.86
2092,1033,13,4,633.28
2093,1033,40,2,172.88
2094,1033,56,3,684.48
2095,1681,50,2,172.08
2096,1681,47,3,468.78
2097,1021,12,5,1061.75
2098,1021,44,1,476.86
2099,1021,5,4,1622.96
2100,1021,48,1,283.1
2101,1001,18,2,253.66
2102,1001,36,5,674.35
2103,1001,17,3,18.3
2104,1001,9,1,59.68
2105,1764,30,2,836.8
2106,1764,46,1,490.36
2107,1764,60,2,968.1
2108,1846,39,5,430.65
2109,1846,4,3,1151.01
2110,1846,50,4,344.16
2111,1971,5,3,1217.22
2112,1971,51,5,1715.15
2113,1971,46,2,980.72
2114,2068,34,5,1945.2
2115,2068,5,2,811.48
2116,1965,35,2,34.38
2117,1965,26,2,550.94
2118,1965,6,3,622.89
2119,1965,23,3,274.65
2120,1700,19,5,568.4
2121,1700,14,5,213.1
2122,1700,49,4,1588.48
2123,1969,8,3,531.54
2124,1122,16,5,2022.7
2125,1122,58,2,875.3
2126,1122,42,1,5.83
2127,1122,40,3,259.32
2128,1559,59,3,454.44
2129,1559,51,5,1715.15
2130,1559,8,3,531.54
2131,1559,25,1,462.05
2132,1990,33,4,712.2
2133,1990,52,1,405.01
2134,1990,29,3,1291.2
2135,1311,21,1,198.82
2136,1311,33,1,178.05
2137,1823,50,5,430.2
2138,1823,35,1,17.19
2139,1078,14,2,85.24
2140,1255,54,4,552.76
2141,1255,7,1,492.04
2142,1255,14,2,85.24
2143,1255,35,1,17.19
2144,1358,46,1,490.36
2145,1358,22,1,234.8
2146,1358,3,2,14.92
2147,1358,6,3,622.89
2148,1772,37,2,366.7
2149,1783,27,4,1710.4
2150,1783,25,4,1848.2
2151,1783,29,3,1291.2
2152,1719,25,1,462.05
2153,1637,42,5,29.15
2154,1981,49,5,1985.6
2155,1182,45,1,131.98
2156,1360,60,3,1452.15
2157,1360,33,3,534.15
2158,1360,7,5,2460.2
2159,1445,19,4,454.72
2160,1302,26,4,1101.88
2161,1302,53,2,847.34
2162,1302,43,5,892.0
2163,1302,2,2,125.84
2164,1745,48,5,1415.5
2165,1745,26,3,826.41
2166,1230,20,3,589.68
2167,1230,44,1,476.86
2168,1277,8,1,177.18
2169,1277,3,5,37.3
2170,1484,35,2,34.38
2171,1484,36,3,404.61
2172,1484,6,2,415.26
2173,1484,20,4,786.24
2174,1561,11,2,595.32
2175,1561,12,5,1061.75
2176,1949,13,5,791.6
2177,1949,8,1,177.18
2178,1949,12,5,1061.75
2179,1199,42,1,5.83
2180,1199,36,3,404.61
2181,1199,5,1,405.74
2182,1199,19,2,227.36
2183,1066,22,2,469.6
2184,1066,23,1,91.55
2185,1066,9,3,179.04
2186,1066,43,5,892.0
2187,1398,58,2,875.3
2188,1428,32,5,102.8
2189,1428,29,3,1291.2
2190,1428,22,5,1174.0
2191,1377,37,3,550.05
2192,1377,24,4,1200.24
2193,1666,1,2,291.5
2194,1666,21,2,397.64
2195,1316,18,3,380.49
2196,1316,54,4,552.76
2197,1316,24,4,1200.24
2198,1316,9,4,238.72
2199,1419,50,5,430.2
2200,1419,20,1,196.56
2201,1419,32,2,41.12
2202,1538,54,3,414.57
2203,1725,58,2,875.3
2204,1725,35,3,51.57
2205,1194,47,1,156.26
2206,1391,55,5,324.6
2207,1830,53,5,2118.35
2208,1207,50,1,86.04
2209,1207,38,5,1841.6
2210,1207,14,3,127.86
2211,1207,59,5,757.4
2212,1731,42,4,23.32
2213,1731,50,2,172.08
2214,1731,10,5,1092.55
2215,1731,24,3,900.18
2216,1773,30,5,2092.0
2217,1773,33,1,178.05
2218,1227,24,2,600.12
2219,1227,33,5,890.25
2220,1227,1,2,291.5
2221,1227,43,5,892.0
2222,2022,29,2,860.8
2223,2022,11,5,1488.3
2224,1395,48,4,1132.4
2225,1395,47,3,468.78
2226,1087,15,4,1217.8
2227,1497,5,3,1217.22
2228,1497,17,2,12.2
2229,1544,43,2,356.8
2230,1265,25,4,1848.2
2231,1265,31,1,62.42
2232,1265,59,1,151.48
2233,1600,7,3,1476.12
2234,1600,46,3,1471.08
2235,1600,34,5,1945.2
2236,1625,25,4,1848.2
2237,1625,42,3,17.49
2238,1019,34,3,1167.12
2239,1089,59,3,454.44
2240,1089,15,3,913.35
2241,1089,34,4,1556.16
2242,1089,26,4,1101.88
2243,1733,33,2,356.1
2244,2047,11,3,892.98
2245,2047,15,2,608.9
2246,2047,5,2,811.48
2247,2047,33,2,356.1
2248,1883,24,1,300.06
2249,1883,39,2,172.26
2250,1723,52,4,1620.04
2251,1723,22,4,939.2
2252,1723,47,4,625.04
2253,1723,8,2,354.36
2254,1290,42,4,23.32
2255,1290,54,1,138.19
2256,2055,3,5,37.3
2257,2055,9,5,298.4
2258,1209,9,5,298.4
2259,1209,41,1,350.8
2260,1532,4,3,1151.01
2261,1532,11,2,595.32
2262,1878,39,3,258.39
2263,1878,37,1,183.35
2264,1878,41,2,701.6
2265,1878,2,4,251.68
2266,1798,56,4,912.64
2267,1798,31,5,312.1
2268,1798,11,2,595.32
2269,1798,15,5,1522.25
2270,1496,40,5,432.2
2271,1496,43,3,535.2
2272,1924,47,3,468.78
2273,1924,44,4,1907.44
2274,1287,15,4,1217.8
2275,1499,9,5,298.4
2276,1499,7,5,2460.2
2277,1499,2,4,251.68
2278,1499,13,2,316.64
2279,1536,12,4,849.4
2280,1835,57,5,1856.6
2281,1541,6,4,830.52
2282,1964,58,5,2188.25
2283,1964,39,1,86.13
2284,1433,34,1,389.04
2285,1433,27,5,2138.0
2286,1433,24,4,1200.24
2287,1433,56,2,456.32
2288,1744,51,5,1715.15
2289,1744,50,5,430.2
2290,1744,25,1,462.05
2291,1744,23,4,366.2
2292,1916,17,2,12.2
2293,1916,31,1,62.42
2294,2019,39,4,344.52
2295,2019,57,3,1113.96
2296,2019,35,2,34.38
2297,1128,46,1,490.36
2298,1763,34,1,389.04
2299,1165,42,3,17.49
2300,1165,14,4,170.48
2301,1165,45,3,395.94
2302,1165,52,1,405.01
2303,1228,28,5,1139.8
2304,1228,42,3,17.49
2305,1074,55,5,324.6
2306,1074,35,3,51.57
2307,1074,28,5,1139.8
2308,1673,44,2,953.72
2309,1673,26,4,1101.88
2310,1673,49,5,1985.6
2311,1692,12,3,637.05
2312,1692,24,3,900.18
2313,1692,36,5,674.35
2314,1692,31,3,187.26
2315,1038,48,1,283.1
2316,1038,9,2,119.36
2317,1038,55,4,259.68
2318,1038,56,2,456.32
2319,1183,14,5,213.1
2320,1515,51,5,1715.15
2321,1515,22,1,234.8
2322,1515,52,2,810.02
2323,1515,36,4,539.48
2324,1118,52,1,405.01
2325,1258,31,5,312.1
2326,1258,60,4,1936.2
2327,1780,5,3,1217.22
2328,1999,24,5,1500.3
2329,1999,6,1,207.63
2330,1657,60,5,2420.25
2331,1657,26,3,826.41
2332,1657,40,5,432.2
2333,1657,42,1,5.83
2334,1136,41,4,1403.2
2335,1136,32,1,20.56
2336,1847,55,5,324.6
2337,1847,43,3,535.2
2338,1241,3,5,37.3
2339,1241,51,5,1715.15
2340,1885,40,1,86.44
2341,1885,11,3,892.98
2342,1031,42,2,11.66
2343,1031,1,1,145.75
2344,1344,50,4,344.16
2345,1344,26,4,1101.88
2346,1344,23,5,457.75
2347,1124,34,1,389.04
2348,1124,1,1,145.75
2349,1174,47,5,781.3
2350,1174,54,3,414.57
2351,1174,36,3,404.61
2352,1350,15,4,1217.8
2353,1350,39,4,344.52
2354,1350,13,5,791.6
2355,1807,17,2,12.2
2356,2054,33,5,890.25
2357,2054,7,3,1476.12
2358,2054,36,3,404.61
2359,2054,5,1,405.74
2360,1466,57,5,1856.6
2361,1466,35,3,51.57
2362,1466,53,4,1694.68
2363,1592,37,3,550.05
2364,1592,31,4,249.68
2365,1592,50,4,344.16
2366,1592,16,5,2022.7
2367,1967,31,1,62.42
2368,2007,5,2,811.48
2369,2007,25,2,924.1
2370,2007,41,3,1052.4
2371,1140,23,3,274.65
2372,1140,34,2,778.08
2373,1140,35,3,51.57
2374,1140,1,1,145.75
2375,1376,44,1,476.86
2376,1376,48,5,1415.5
2377,1376,53,2,847.34
2378,1376,22,4,939.2
2379,1586,23,5,457.75
2380,1586,14,3,127.86
2381,1586,58,2,875.3
2382,1963,32,2,41.12
2383,1963,48,2,566.2
2384,1231,56,2,456.32
2385,1231,17,2,12.2
2386,1367,54,5,690.95
2387,1367,16,3,1213.62
2388,1415,50,1,86.04
2389,1415,7,1,492.04
2390,1753,40,5,432.2
2391,1753,1,1,145.75
2392,1753,49,4,1588.48
2393,1753,55,3,194.76
2394,1517,32,5,102.8
2395,1517,58,3,1312.95
2396,1517,57,4,1485.28
2397,1531,49,5,1985.6
2398,1531,59,3,454.44
2399,1634,15,1,304.45
2400,1634,49,5,1985.6
2401,1634,37,4,733.4
2402,1634,9,4,238.72
2403,1742,33,3,534.15
2404,1998,56,4,912.64
2405,1998,44,1,476.86
2406,1998,50,5,430.2
2407,1998,12,4,849.4
2408,1475,45,2,263.96
2409,1475,1,4,583.0
2410,1475,44,5,2384.3
2411,1483,21,3,596.46
2412,1791,12,2,424.7
2413,1791,36,3,404.61
2414,1791,17,4,24.4
2415,1826,24,4,1200.24
2416,1826,12,2,424.7
2417,1826,32,4,82.24
2418,1899,24,3,900.18
2419,1899,55,4,259.68
2420,1899,26,2,550.94
2421,2025,37,2,366.7
2422,2025,44,1,476.86
2423,1060,52,4,1620.04
2424,1060,16,4,1618.16
2425,1060,36,2,269.74
2426,1441,52,2,810.02
2427,1441,48,4,1132.4
2428,1495,12,4,849.4
2429,1656,9,5,298.4
2430,1656,58,5,2188.25
2431,1656,55,3,194.76
2432,1656,41,4,1403.2
2433,1427,17,5,30.5
2434,1427,36,1,134.87
2435,1427,55,4,259.68
2436,1947,45,2,263.96
2437,1699,14,3,127.86
2438,1072,54,3,414.57
2439,1072,41,3,1052.4
2440,1072,7,3,1476.12
2441,1072,29,3,1291.2
2442,1715,23,1,91.55
2443,1715,2,3,188.76
2444,1715,27,5,2138.0
2445,1942,37,5,916.75
2446,1942,42,2,11.66
2447,1761,23,5,457.75
2448,1761,21,4,795.28
2449,1761,44,4,1907.44
2450,1853,25,5,2310.25
2451,1663,30,2,836.8
2452,1663,41,3,1052.4
2453,1663,10,4,874.04
2454,1902,55,2,129.84
2455,1902,59,3,454.44
2456,1902,5,2,811.48
2457,1902,6,3,622.89
2458,1886,42,3,17.49
2459,1886,19,5,568.4
2460,1886,46,4,1961.44
2461,2083,57,3,1113.96
2462,2083,29,5,2152.0
2463,2083,50,5,430.2
2464,1431,27,1,427.6
2465,1431,11,2,595.32
2466,1431,12,2,424.7
2467,1431,55,3,194.76
2468,1535,14,2,85.24
2469,1843,7,4,1968.16
2470,1843,5,5,2028.7
2471,1843,60,1,484.05
2472,1843,57,1,371.32
2473,1573,34,3,1167.12
2474,1573,49,5,1985.6
2475,1573,6,2,415.26
2476,1573,7,1,492.04
2477,2095,20,3,589.68
2478,2095,15,4,1217.8
2479,2095,16,2,809.08
2480,2095,48,2,566.2
2481,1414,2,3,188.76
2482,1414,3,3,22.38
2483,1473,30,3,1255.2
2484,1473,56,5,1140.8
2485,1473,35,4,68.76
2486,1473,60,2,968.1
2487,1168,38,4,1473.28
2488,1168,39,5,430.65
2489,1706,34,3,1167.12
2490,1706,41,4,1403.2
2491,1706,35,5,85.95
2492,1706,20,2,393.12
2493,1740,29,3,1291.2
2494,1027,27,3,1282.8
2495,1027,17,1,6.1
2496,1027,10,1,218.51
2497,1109,23,4,366.2
2498,1109,19,5,568.4
2499,1341,45,4,527.92
2500,1079,20,3,589.68
2501,1079,1,5,728.75
2502,1079,50,2,172.08
2503,1079,28,1,227.96
2504,1530,13,5,791.6
2505,1530,27,4,1710.4
2506,1530,57,4,1485.28
2507,2030,11,4,1190.64
2508,2030,46,4,1961.44
2509,1284,17,4,24.4
2510,1284,6,2,415.26
2511,1226,19,5,568.4
2512,1226,42,3,17.49
2513,1226,48,4,1132.4
2514,1844,55,2,129.84
2515,1844,5,2,811.48
2516,2096,8,5,885.9
2517,2096,41,4,1403.2
2518,2096,30,3,1255.2
2519,1605,13,1,158.32
2520,1605,21,5,994.1
2521,1605,2,1,62.92
2522,1605,10,2,437.02
2523,1067,19,3,341.04
2524,1236,46,1,490.36
2525,1236,29,2,860.8
2526,1504,10,1,218.51
2527,1839,14,4,170.48
2528,1839,22,3,704.4
2529,1839,27,4,1710.4
2530,1839,20,1,196.56
2531,2075,6,2,415.26
2532,2075,54,1,138.19
2533,2075,49,3,1191.36
2534,1052,5,2,811.48
2535,1052,35,3,51.57
2536,1052,31,4,249.68
2537,1052,12,1,212.35
2538,1640,50,2,172.08
2539,1851,50,1,86.04
2540,1851,29,2,860.8
2541,1851,16,4,1618.16
2542,1851,48,1,283.1
2543,1486,31,3,187.26
2544,1486,25,3,1386.15
2545,1366,41,1,350.8
2546,1366,47,5,781.3
2547,1667,17,4,24.4
2548,1752,13,1,158.32
2549,1752,24,2,600.12
2550,1752,57,1,371.32
2551,1966,41,3,1052.4
2552,1966,28,1,227.96
2553,1353,51,5,1715.15
2554,1353,18,1,126.83
2555,1782,51,5,1715.15
2556,1782,16,4,1618.16
2557,1782,1,5,728.75
2558,1782,3,2,14.92
2559,1545,50,2,172.08
2560,1545,6,4,830.52
2561,1545,16,1,404.54
2562,1703,60,1,484.05
2563,1703,49,1,397.12
2564,1703,41,3,1052.4
2565,1363,45,1,131.98
2566,1363,35,2,34.38
2567,1891,15,3,913.35
2568,1891,21,4,795.28
2569,1891,36,2,269.74
2570,1891,51,1,343.03
2571,1364,23,1,91.55
2572,1364,47,4,625.04
2573,1364,9,4,238.72
2574,1364,17,5,30.5
2575,1585,35,2,34.38
2576,1585,45,5,659.9
2577,1585,32,2,41.12
2578,2060,21,3,596.46
2579,2060,47,5,781.3
2580,2060,30,5,2092.0
2581,1520,5,2,811.48
2582,1520,34,4,1556.16
2583,1735,53,3,1271.01
2584,1735,17,4,24.4
2585,1735,35,1,17.19
2586,1453,47,5,781.3
2587,1453,12,3,637.05
2588,1453,57,5,1856.6
2589,1453,2,2,125.84
2590,1662,47,5,781.3
2591,1662,5,4,1622.96
2592,1662,43,2,356.8
2593,1439,50,3,258.12
2594,1439,36,3,404.61
2595,1439,10,4,874.04
2596,1439,40,3,259.32
2597,1232,7,5,2460.2
2598,1088,3,2,14.92
2599,1333,56,2,456.32
2600,1333,3,1,7.46
2601,1162,13,4,633.28
2602,1162,7,4,1968.16
2603,1162,3,5,37.3
2604,1162,37,5,916.75
2605,1875,4,5,1918.35
2606,1875,24,1,300.06
2607,1875,15,1,304.45
2608,1383,42,1,5.83
2609,1383,32,4,82.24
2610,1020,24,5,1500.3
2611,1337,53,1,423.67
2612,1337,24,5,1500.3
2613,1337,51,3,1029.09
2614,1337,46,5,2451.8
2615,1858,47,1,156.26
2616,1081,5,1,405.74
2617,1081,14,1,42.62
2618,1081,34,2,778.08
2619,1100,13,5,791.6
2620,1100,34,2,778.08
2621,1100,43,5,892.0
2622,1100,16,5,2022.7
2623,1529,48,5,1415.5
2624,1529,7,3,1476.12
2625,1529,50,4,344.16
2626,1529,41,4,1403.2
2627,1028,11,2,595.32
2628,1171,33,5,890.25
2629,1171,22,5,1174.0
2630,1171,43,4,713.6
2631,1171,11,3,892.98
2632,1261,36,3,404.61
2633,1261,21,4,795.28
2634,1261,55,4,259.68
2635,1298,39,5,430.65
2636,1298,16,2,809.08
2637,1298,37,4,733.4
2638,1946,24,1,300.06
2639,1946,29,1,430.4
2640,1946,26,3,826.41
2641,1008,34,2,778.08
2642,1222,1,2,291.5
2643,1222,20,3,589.68
2644,1222,15,1,304.45
2645,1050,59,5,757.4
2646,1050,36,5,674.35
2647,1050,33,5,890.25
2648,1688,7,4,1968.16
2649,1688,3,3,22.38
2650,1018,9,3,179.04
2651,1018,17,5,30.5
2652,1177,15,3,913.35
2653,1177,17,1,6.1
2654,1252,37,1,183.35
2655,1252,59,3,454.44
2656,1252,14,4,170.48
2657,1252,47,2,312.52
2658,1982,53,1,423.67
2659,1982,58,5,2188.25
2660,1982,45,3,395.94
2661,1982,37,1,183.35
2662,1058,6,3,622.89
2663,1058,50,3,258.12
2664,1058,4,4,1534.68
2665,1058,59,4,605.92
2666,1806,56,2,456.32
2667,1198,41,4,1403.2
2668,1516,20,5,982.8
2669,1777,21,5,994.1
2670,1654,21,2,397.64
2671,1654,33,2,356.1
2672,2031,44,4,1907.44
2673,1153,49,1,397.12
2674,1153,39,2,172.26
2675,1153,37,4,733.4
2676,1153,33,3,534.15
2677,1576,10,4,874.04
2678,1576,9,5,298.4
2679,1576,22,1,234.8
2680,1576,6,5,1038.15
2681,1651,17,4,24.4
2682,1651,6,2,415.26
2683,1651,26,2,550.94
2684,1651,33,4,712.2
2685,1931,32,5,102.8
2686,1931,26,2,550.94
2687,1641,16,3,1213.62
2688,1641,5,4,1622.96
2689,1356,44,1,476.86
2690,1356,60,1,484.05
2691,1356,37,4,733.4
2692,1606,24,3,900.18
2693,1606,23,5,457.75
2694,1606,13,1,158.32
2695,1606,21,3,596.46
2696,1813,23,4,366.2
2697,1813,40,5,432.2
2698,1612,29,2,860.8
2699,1612,3,2,14.92
2700,1436,10,1,218.51
2701,1436,49,1,397.12
2702,1436,47,1,156.26
2703,1820,40,2,172.88
2704,1820,60,3,1452.15
2705,1927,22,1,234.8
2706,1026,29,3,1291.2
2707,1026,31,2,124.84
2708,1026,2,5,314.6
2709,1392,14,5,213.1
2710,1392,35,3,51.57
2711,1048,40,1,86.44
2712,1048,47,4,625.04
2713,1048,10,5,1092.55
2714,1048,45,5,659.9
2715,2084,17,2,12.2
2716,1443,19,2,227.36
2717,1043,4,1,383.67
2718,1043,30,1,418.4
2719,1043,42,4,23.32
2720,1469,43,3,535.2
2721,1469,55,1,64.92
2722,1469,59,1,151.48
2723,1952,56,4,912.64
2724,1952,57,2,742.64
2725,1952,42,4,23.32
2726,1167,58,3,1312.95
2727,1580,56,2,456.32
2728,1580,39,2,172.26
2729,1580,35,5,85.95
2730,1580,6,4,830.52
2731,1041,3,2,14.92
2732,2092,22,2,469.6
2733,2092,32,1,20.56
2734,2092,26,3,826.41
2735,1331,23,2,183.1
2736,1331,41,5,1754.0
2737,1331,20,3,589.68
2738,1767,41,3,1052.4
2739,1006,57,3,1113.96
2740,1006,53,2,847.34
2741,1006,2,2,125.84
2742,1006,36,3,404.61
2743,2042,43,4,713.6
2744,2042,9,5,298.4
2745,2042,6,5,1038.15
2746,2042,47,2,312.52
2747,2089,16,3,1213.62
2748,2089,37,5,916.75
2749,2089,10,3,655.53
2750,2089,28,4,911.84
2751,1247,14,2,85.24
2752,1247,42,5,29.15
2753,1693,56,3,684.48
2754,1693,9,5,298.4
2755,1718,28,2,455.92
2756,1718,59,5,757.4
2757,1355,21,5,994.1
2758,1355,5,5,2028.7
2759,1616,12,3,637.05
2760,1913,47,3,468.78
2761,1913,2,4,251.68
2762,1173,20,3,589.68
2763,1173,29,2,860.8
2764,1173,48,2,566.2
2765,1173,60,1,484.05
2766,1375,12,5,1061.75
2767,1375,2,5,314.6
